trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
719,False,"{'a': 0.002, 'e': 0.2378773676686784}",35,9,-7.197412581039014,"{0: 21, 1: 2, 2: 3, 3: 0, 4: 0}",1
720,False,"{'a': 0.002, 'e': 0.23740208837106508}",25,13,-19.476919773499993,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
721,False,"{'a': 0.002, 'e': 0.23692775868212176}",30,11,21.31012694217987,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
722,False,"{'a': 0.002, 'e': 0.2364543767045291}",20,13,12.86937388920876,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.002, 'e': 0.23598194054475852}",25,16,3.6429176904670157,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
724,False,"{'a': 0.002, 'e': 0.23551044831306475}",20,9,21.930448818785212,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.002, 'e': 0.23503989812347828}",25,17,5.178389195841107,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
726,False,"{'a': 0.002, 'e': 0.23457028809379765}",25,16,14.030264339587609,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.002, 'e': 0.2341016163455822}",20,14,10.418171139891012,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.002, 'e': 0.23363388100414423}",20,3,20.028812476386356,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.002, 'e': 0.2331670801985418}",30,11,11.516286877002118,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
730,False,"{'a': 0.002, 'e': 0.23270121206157107}",25,12,-28.82940177646588,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
731,False,"{'a': 0.002, 'e': 0.23223627472975883}",20,8,-9.959082264227135,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
732,False,"{'a': 0.002, 'e': 0.23177226634335515}",20,16,7.510635014719515,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.002, 'e': 0.23130918504632592}",25,14,22.411848522886338,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.002, 'e': 0.23084702898634524}",20,10,-9.217611318290402,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
735,False,"{'a': 0.002, 'e': 0.23038579631478834}",20,13,3.7819875270176437,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
736,False,"{'a': 0.002, 'e': 0.22992548518672384}",30,23,15.522619825331399,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.002, 'e': 0.22946609376090668}",20,15,7.369270470285987,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.002, 'e': 0.2290076201997705}",25,15,-5.306537507390906,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
739,False,"{'a': 0.002, 'e': 0.2285500626694205}",20,8,-35.02932722935119,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
740,False,"{'a': 0.002, 'e': 0.22809341933962587}",20,14,11.0152288015479,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.002, 'e': 0.22763768838381274}",20,15,-1.2225003553678622,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
742,False,"{'a': 0.002, 'e': 0.22718286797905665}",25,16,-25.957660036312245,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
743,False,"{'a': 0.002, 'e': 0.22672895630607542}",20,14,14.241074048084213,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.002, 'e': 0.2262759515492217}",25,0,6.777355062410667,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
745,False,"{'a': 0.002, 'e': 0.22582385189647586}",25,0,-29.354627272008756,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 1}",0
746,False,"{'a': 0.002, 'e': 0.22537265553943872}",25,7,-11.897658275095512,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
747,False,"{'a': 0.002, 'e': 0.22492236067332425}",20,13,-8.777474126109169,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
748,False,"{'a': 0.002, 'e': 0.22447296549695234}",25,1,29.86740469020852,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
749,False,"{'a': 0.002, 'e': 0.22402446821274175}",20,12,14.787339759015,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.002, 'e': 0.22357686702670268}",25,2,-26.48997743722954,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 0}",1
751,False,"{'a': 0.002, 'e': 0.22313016014842982}",20,11,18.96602240139657,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.002, 'e': 0.22268434579109508}",20,0,5.730522404754238,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
753,False,"{'a': 0.002, 'e': 0.2222394221714404}",25,11,-2.2533216245684526,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
754,False,"{'a': 0.002, 'e': 0.22179538750977074}",20,10,9.00398312719878,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
755,False,"{'a': 0.002, 'e': 0.22135224002994683}",20,16,7.730404658105871,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.002, 'e': 0.2209099779593782}",30,7,0.06542460422598673,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 0}",1
757,False,"{'a': 0.002, 'e': 0.22046859952901593}",25,5,-56.37847266982836,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",1
758,False,"{'a': 0.002, 'e': 0.22002810297334574}",30,19,13.548655058774841,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.002, 'e': 0.21958848653038082}",25,11,-0.7609651842320215,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
760,False,"{'a': 0.002, 'e': 0.2191497484416548}",25,3,26.19722816425418,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
761,False,"{'a': 0.002, 'e': 0.21871188695221475}",30,14,-24.761670091624048,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 0}",1
762,False,"{'a': 0.002, 'e': 0.21827490031061414}",25,7,-8.355636739135221,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
763,False,"{'a': 0.002, 'e': 0.21783878676890578}",25,11,18.790870723012233,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.002, 'e': 0.21740354458263497}",30,14,15.938848722648746,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
765,False,"{'a': 0.002, 'e': 0.21696917201083235}",30,20,15.726079049516063,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.002, 'e': 0.21653566731600707}",25,13,12.897187051727052,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.002, 'e': 0.21610302876413975}",30,19,18.064669260065795,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.002, 'e': 0.21567125462467565}",20,11,14.134795312764709,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.002, 'e': 0.21524034317051757}",30,19,5.963485004860894,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
770,False,"{'a': 0.002, 'e': 0.2148102926780192}",25,6,9.653803153577119,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
771,False,"{'a': 0.002, 'e': 0.21438110142697794}",30,23,13.815709644867358,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.002, 'e': 0.21395276770062824}",35,21,-27.362332803087895,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
773,False,"{'a': 0.002, 'e': 0.2135252897856346}",25,10,12.925169462744249,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
774,False,"{'a': 0.002, 'e': 0.21309866597208482}",25,12,10.694705136506212,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
775,False,"{'a': 0.002, 'e': 0.21267289455348304}",30,19,20.714616514202913,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.002, 'e': 0.21224797382674304}",20,6,-61.7193262307179,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 1}",1
777,False,"{'a': 0.002, 'e': 0.21182390209218135}",20,8,19.307183499978926,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.002, 'e': 0.21140067765351048}",20,11,16.777915142529856,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.002, 'e': 0.21097829881783206}",25,17,14.806160156483646,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.002, 'e': 0.21055676389563024}",30,15,15.394807080064155,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
781,False,"{'a': 0.002, 'e': 0.21013607120076472}",20,7,23.564812916304025,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.002, 'e': 0.2097162190504642}",20,0,0.988012909450661,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
783,False,"{'a': 0.002, 'e': 0.20929720576531952}",20,0,-43.64536909423004,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
784,False,"{'a': 0.002, 'e': 0.20887902966927693}",20,9,18.57826711070138,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.002, 'e': 0.20846168908963153}",25,18,5.093415287344678,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
786,False,"{'a': 0.002, 'e': 0.20804518235702046}",20,0,29.66446738275547,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.002, 'e': 0.2076295078054162}",20,7,19.971795516955492,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.002, 'e': 0.20721466377212}",20,12,14.778463105918945,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.002, 'e': 0.20680064859775515}",25,16,-5.883769543471825,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
790,False,"{'a': 0.002, 'e': 0.20638746062626045}",20,13,11.259511799342146,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.002, 'e': 0.20597509820488344}",20,0,-29.96433998852681,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
792,False,"{'a': 0.002, 'e': 0.2055635596841739}",20,11,13.861024179854272,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.002, 'e': 0.20515284341797715}",25,14,-3.2666397603059725,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
794,False,"{'a': 0.002, 'e': 0.20474294776342764}",25,0,36.42900308892061,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
795,False,"{'a': 0.002, 'e': 0.20433387108094214}",20,8,21.099900764980163,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.002, 'e': 0.20392561173421342}",25,3,-10.938119881133318,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
797,False,"{'a': 0.002, 'e': 0.20351816809020354}",20,8,18.330114729488333,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.002, 'e': 0.20311153851913738}",30,4,-2.3205448894260385,"{0: 22, 1: 1, 2: 3, 3: 0, 4: 0}",1
799,False,"{'a': 0.002, 'e': 0.2027057213944961}",25,14,21.54464838537985,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.002, 'e': 0.2023007150930107}",20,6,9.184188466887054,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.002, 'e': 0.20189651799465538}",20,7,14.220579368828812,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
802,False,"{'a': 0.002, 'e': 0.20149312848264125}",25,3,15.611704703621529,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.002, 'e': 0.20109054494340972}",20,5,9.666304569941428,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
804,False,"{'a': 0.002, 'e': 0.20068876576662606}",20,4,-18.719234431947,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
805,False,"{'a': 0.002, 'e': 0.20028778934517305}",20,4,-67.05261213568198,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 2}",1
806,False,"{'a': 0.002, 'e': 0.1998876140751445}",25,1,-8.132455278589912,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 0}",1
807,False,"{'a': 0.002, 'e': 0.19948823835583873}",20,8,19.984995081774834,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.002, 'e': 0.1990896605897524}",25,3,12.611599971257949,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
809,False,"{'a': 0.002, 'e': 0.19869187918257386}",20,3,-14.790586201016225,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
810,False,"{'a': 0.002, 'e': 0.19829489254317698}",30,0,21.59716159771887,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
811,False,"{'a': 0.002, 'e': 0.19789869908361465}",25,0,-5.512267530810747,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
812,False,"{'a': 0.002, 'e': 0.19750329721911256}",20,1,35.08283298226881,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.002, 'e': 0.19710868536806264}",35,12,-20.600637340780615,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 1}",1
814,False,"{'a': 0.002, 'e': 0.19671486195201704}",25,2,38.706376971376436,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.002, 'e': 0.1963218253956815}",25,7,6.499555689354326,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
816,False,"{'a': 0.002, 'e': 0.19592957412690934}",20,14,1.9503829835235718,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.002, 'e': 0.1955381065766949}",25,7,-24.42927193102781,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
818,False,"{'a': 0.002, 'e': 0.1951474211791675}",25,8,-23.276425828494137,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
819,False,"{'a': 0.002, 'e': 0.194757516371585}",20,14,9.430591898946252,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.002, 'e': 0.19436839059432767}",20,2,-24.06062087712793,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
821,False,"{'a': 0.002, 'e': 0.19398004229089189}",20,7,-20.569459732279174,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
822,False,"{'a': 0.002, 'e': 0.1935924699078839}",30,12,-54.73509496268032,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 2}",1
823,False,"{'a': 0.002, 'e': 0.19320567189501364}",35,17,33.74030302173243,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.002, 'e': 0.1928196467050886}",20,0,-44.09416592720823,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
825,False,"{'a': 0.002, 'e': 0.19243439279400748}",25,13,9.207656405741618,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
826,False,"{'a': 0.002, 'e': 0.19204990862075408}",25,17,14.677414651188561,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.002, 'e': 0.19166619264739126}",20,8,7.555517483755348,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
828,False,"{'a': 0.002, 'e': 0.19128324333905458}",20,2,27.005273776817525,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.002, 'e': 0.19090105916394629}",20,0,7.024633213166032,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
830,False,"{'a': 0.002, 'e': 0.19051963859332918}",25,11,-32.65722752752455,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
831,False,"{'a': 0.002, 'e': 0.1901389801015205}",20,7,21.589800718877534,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.002, 'e': 0.18975908216588572}",25,13,24.59076558987099,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.002, 'e': 0.18937994326683263}",20,9,18.855194369663447,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.002, 'e': 0.18900156188780515}",25,10,-6.261263941963539,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
835,False,"{'a': 0.002, 'e': 0.1886239365152772}",25,3,34.16648248831106,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.002, 'e': 0.1882470656387468}",20,9,-0.9964864526852755,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
837,False,"{'a': 0.002, 'e': 0.18787094775072993}",20,13,-11.437165728359586,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
838,False,"{'a': 0.002, 'e': 0.18749558134675456}",25,18,-29.437567777528955,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
839,False,"{'a': 0.002, 'e': 0.1871209649253546}",30,18,9.772284980931243,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
840,False,"{'a': 0.002, 'e': 0.1867470969880638}",25,18,16.198527873723485,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.002, 'e': 0.18637397603940997}",20,0,-4.507385495833807,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
842,False,"{'a': 0.002, 'e': 0.1860016005869088}",20,7,22.32309034799446,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.002, 'e': 0.18562996914105798}",30,3,-35.9260629957967,"{0: 22, 1: 2, 2: 2, 3: 0, 4: 1}",1
844,False,"{'a': 0.002, 'e': 0.18525908021533122}",25,8,16.300686840646115,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
845,False,"{'a': 0.002, 'e': 0.18488893232617234}",30,15,22.159666454900623,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.002, 'e': 0.18451952399298926}",20,3,32.45091747585461,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.002, 'e': 0.1841508537381482}",20,13,15.787649788521161,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.002, 'e': 0.18378292008696764}",30,22,6.054968555887143,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
849,False,"{'a': 0.002, 'e': 0.18341572156771246}",20,0,-78.51597889273651,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
850,False,"{'a': 0.002, 'e': 0.18304925671158812}",20,2,16.59397398039545,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
851,False,"{'a': 0.002, 'e': 0.18268352405273466}",25,13,18.07656622009647,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.002, 'e': 0.182318522128221}",30,13,11.140469123857887,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
853,False,"{'a': 0.002, 'e': 0.18195424947803895}",25,0,-5.913458119178559,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
854,False,"{'a': 0.002, 'e': 0.1815907046450974}",20,5,19.27019793159398,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.002, 'e': 0.1812278861752166}",25,20,8.130147767341409,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.002, 'e': 0.1808657926171221}",20,11,4.2820917553089135,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
857,False,"{'a': 0.002, 'e': 0.18050442252243923}",20,14,10.656637336411226,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.002, 'e': 0.1801437744456871}",20,0,-7.0615910740703125,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",1
859,False,"{'a': 0.002, 'e': 0.17978384694427296}",25,9,12.146406562867082,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
860,False,"{'a': 0.002, 'e': 0.17942463857848634}",25,0,-53.328486290984,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
861,False,"{'a': 0.002, 'e': 0.17906614791149322}",25,19,3.9748449657543823,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.002, 'e': 0.17870837350933053}",20,13,13.703510812725208,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.002, 'e': 0.17835131394090015}",35,2,49.8274857481446,"{0: 33, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.002, 'e': 0.17799496777796334}",20,9,11.358349564348488,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.002, 'e': 0.17763933359513495}",30,17,-1.9584056647684154,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
866,False,"{'a': 0.002, 'e': 0.17728440996987782}",25,17,16.324297183247896,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.002, 'e': 0.17693019548249692}",25,0,-20.550725285097354,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
868,False,"{'a': 0.002, 'e': 0.17657668871613388}",30,19,21.60760160282667,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.002, 'e': 0.1762238882567611}",25,11,-2.008893864794298,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
870,False,"{'a': 0.002, 'e': 0.17587179269317638}",35,13,-9.426743340135706,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
871,False,"{'a': 0.002, 'e': 0.17552040061699686}",30,23,7.26050635562633,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.002, 'e': 0.17516971062265388}",20,16,7.855452539622172,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.002, 'e': 0.17481972130738693}",25,17,15.900053091371628,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.002, 'e': 0.17447043127123832}",25,17,13.520271145739965,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.002, 'e': 0.1741218391170474}",20,6,23.642327718170424,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.002, 'e': 0.17377394345044514}",25,17,-5.123110855708502,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
877,False,"{'a': 0.002, 'e': 0.17342674287984836}",25,15,17.17644500968915,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.002, 'e': 0.17308023601645434}",20,7,17.850406074567807,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.002, 'e': 0.17273442147423515}",25,20,7.943242910323802,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.002, 'e': 0.17238929786993218}",20,13,-29.843860346321208,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
881,False,"{'a': 0.002, 'e': 0.17204486382305054}",20,16,9.743119908442317,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.002, 'e': 0.17170111795585358}",30,13,-14.811010271277553,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
883,False,"{'a': 0.002, 'e': 0.17135805889335737}",30,9,39.75657816670102,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.002, 'e': 0.17101568526332522}",20,14,11.464222098154796,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.002, 'e': 0.17067399569626215}",30,4,16.228755235183908,"{0: 23, 1: 2, 2: 1, 3: 0, 4: 0}",1
886,False,"{'a': 0.002, 'e': 0.17033298882540943}",25,15,17.914980374477953,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.002, 'e': 0.16999266328673912}",20,9,21.71496010899621,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.002, 'e': 0.1696530177189486}",20,0,15.007856908518322,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
889,False,"{'a': 0.002, 'e': 0.16931405076345518}",20,12,11.3987883629708,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.002, 'e': 0.16897576106439058}",20,10,-0.01236113569578201,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
891,False,"{'a': 0.002, 'e': 0.1686381472685955}",25,19,9.84573143209658,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.002, 'e': 0.16830120802561438}",20,12,14.356447617646598,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.002, 'e': 0.16796494198768974}",30,0,11.585140142519293,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
894,False,"{'a': 0.002, 'e': 0.167629347809757}",25,16,17.188271787240666,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.002, 'e': 0.167294424149439}",30,20,18.309429956123036,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.002, 'e': 0.1669601696670407}",30,15,11.301786656308153,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
897,False,"{'a': 0.002, 'e': 0.16662658302554365}",30,10,28.38127826250384,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.002, 'e': 0.16629366289060088}",20,0,-53.809259181151404,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
899,False,"{'a': 0.002, 'e': 0.16596140793053138}",20,11,-8.306530657896463,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
900,False,"{'a': 0.002, 'e': 0.16562981681631492}",20,12,4.188811869504869,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
901,False,"{'a': 0.002, 'e': 0.16529888822158653}",20,11,16.614744590789957,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.002, 'e': 0.16496862082263145}",25,4,27.762410169899503,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.002, 'e': 0.1646390132983796}",20,8,16.592709591424093,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
